broker_id,broker_name,broker_created_date,corporation_id,corporation_name,corporation_comments,client_id,client_name,client_address,transaction_id,transaction_date,investment_amount
33,Wall Street Assets Group 33,2022-06-10,386,TechLogix Corp 86,Risk profile: High,879,Investor B79,"945 Financial Way, Tower 2",13491,2025-10-03,16431.47
99,Prime Brokers Group 99,1998-11-02,395,HeavyIndustries Corp 95,Risk profile: Low,840,Investor O40,"838 Financial Way, Tower 1",13492,2025-10-19,17077.0
41,Wall Street Assets Group 41,1999-01-03,374,GreenEnergy Corp 74,Risk profile: High,846,Investor U46,"615 Financial Way, Tower 1",13493,2025-07-10,2872.06
40,Global Investments Group 40,2006-11-23,320,SoftSystems Corp 20,Risk profile: Medium,828,Investor C28,"610 Financial Way, Tower 3",13494,2025-12-03,33748.51
33,Wall Street Assets Group 33,2022-06-10,386,TechLogix Corp 86,Risk profile: High,868,Investor Q68,"871 Financial Way, Tower 1",13495,2025-01-25,19595.4
82,Wall Street Assets Group 82,2001-06-13,373,TechLogix Corp 73,Risk profile: High,828,Investor C28,"610 Financial Way, Tower 3",13496,2025-09-18,39767.28
87,Wall Street Assets Group 87,2021-11-29,371,GreenEnergy Corp 71,Risk profile: High,875,Investor X75,"790 Financial Way, Tower 5",13497,2025-02-10,28915.13
41,Wall Street Assets Group 41,1999-01-03,381,SoftSystems Corp 81,Risk profile: Medium,855,Investor D55,"647 Financial Way, Tower 4",13498,2025-04-06,41868.8
64,Prime Brokers Group 64,2012-01-07,340,BioGen Corp 40,Risk profile: High,839,Investor N39,"511 Financial Way, Tower 1",13499,2025-03-23,34348.81
73,Apex Securities Group 73,2006-05-24,350,TechLogix Corp 50,Risk profile: High,849,Investor X49,"507 Financial Way, Tower 2",13500,2025-01-18,14282.42
72,Prime Brokers Group 72,1992-10-04,376,TechLogix Corp 76,Risk profile: High,886,Investor I86,"513 Financial Way, Tower 1",13501,2025-05-15,2336.6
70,Apex Securities Group 70,2017-03-01,358,RetailFlow Corp 58,Risk profile: Low,803,Investor D3,"148 Financial Way, Tower 4",13502,2025-08-28,40038.53
12,Prime Brokers Group 12,1998-04-07,318,GreenEnergy Corp 18,Risk profile: Low,891,Investor N91,"383 Financial Way, Tower 4",13503,2025-08-28,48939.08
4,Wall Street Assets Group 4,2015-05-01,314,HeavyIndustries Corp 14,Risk profile: Medium,819,Investor T19,"238 Financial Way, Tower 3",13504,2025-08-13,7998.66
92,Prime Brokers Group 92,1992-04-24,311,BioGen Corp 11,Risk profile: Low,837,Investor L37,"696 Financial Way, Tower 5",13505,2025-12-08,44283.15
73,Apex Securities Group 73,2006-05-24,350,TechLogix Corp 50,Risk profile: High,827,Investor B27,"316 Financial Way, Tower 3",13506,2025-04-25,21764.27
17,Wall Street Assets Group 17,1990-07-18,383,SoftSystems Corp 83,Risk profile: Medium,821,Investor V21,"32 Financial Way, Tower 4",13507,2025-09-22,42044.42
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,859,Investor H59,"337 Financial Way, Tower 2",13508,2025-02-06,19829.68
97,Apex Securities Group 97,2013-01-25,347,GreenEnergy Corp 47,Risk profile: High,813,Investor N13,"649 Financial Way, Tower 4",13509,2025-08-29,6736.66
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,898,Investor U98,"971 Financial Way, Tower 3",13510,2025-08-17,28853.62
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,842,Investor Q42,"226 Financial Way, Tower 3",13511,2025-04-12,34069.8
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,900,Investor W100,"386 Financial Way, Tower 1",13512,2025-03-14,8725.34
33,Wall Street Assets Group 33,2022-06-10,319,TechLogix Corp 19,Risk profile: High,872,Investor U72,"192 Financial Way, Tower 4",13513,2025-02-21,13444.65
97,Apex Securities Group 97,2013-01-25,347,GreenEnergy Corp 47,Risk profile: High,840,Investor O40,"838 Financial Way, Tower 1",13514,2025-01-22,38207.5
24,Nordic Capital Group 24,1999-03-14,388,RetailFlow Corp 88,Risk profile: Medium,847,Investor V47,"312 Financial Way, Tower 1",13515,2025-11-23,32040.7
46,Wall Street Assets Group 46,2011-06-11,310,GreenEnergy Corp 10,Risk profile: Medium,810,Investor K10,"616 Financial Way, Tower 3",13516,2025-06-28,39331.34
48,Prime Brokers Group 48,2020-02-03,331,RetailFlow Corp 31,Risk profile: Medium,895,Investor R95,"963 Financial Way, Tower 3",13517,2025-08-16,14894.59
70,Apex Securities Group 70,2017-03-01,358,RetailFlow Corp 58,Risk profile: Low,879,Investor B79,"945 Financial Way, Tower 2",13518,2025-02-25,7933.5
31,Apex Securities Group 31,2010-02-25,312,SoftSystems Corp 12,Risk profile: Medium,837,Investor L37,"696 Financial Way, Tower 5",13519,2025-02-28,47428.06
62,Apex Securities Group 62,2002-09-27,382,RetailFlow Corp 82,Risk profile: High,810,Investor K10,"616 Financial Way, Tower 3",13520,2025-08-14,20826.98
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,855,Investor D55,"647 Financial Way, Tower 4",13521,2025-12-27,20193.52
97,Apex Securities Group 97,2013-01-25,347,GreenEnergy Corp 47,Risk profile: High,853,Investor B53,"962 Financial Way, Tower 2",13522,2025-09-08,33582.57
82,Wall Street Assets Group 82,2001-06-13,373,TechLogix Corp 73,Risk profile: High,852,Investor A52,"525 Financial Way, Tower 1",13523,2025-08-02,19106.81
99,Prime Brokers Group 99,1998-11-02,395,HeavyIndustries Corp 95,Risk profile: Low,813,Investor N13,"649 Financial Way, Tower 4",13524,2025-07-15,21617.6
48,Prime Brokers Group 48,2020-02-03,331,RetailFlow Corp 31,Risk profile: Medium,861,Investor J61,"701 Financial Way, Tower 3",13525,2025-01-19,37301.63
44,Wall Street Assets Group 44,2003-05-31,348,RetailFlow Corp 48,Risk profile: High,832,Investor G32,"517 Financial Way, Tower 3",13526,2025-07-01,47922.49
3,Prime Brokers Group 3,1997-07-28,330,SoftSystems Corp 30,Risk profile: High,877,Investor Z77,"306 Financial Way, Tower 5",13527,2025-12-14,49920.99
59,Nordic Capital Group 59,2003-06-19,393,BioGen Corp 93,Risk profile: High,891,Investor N91,"383 Financial Way, Tower 4",13528,2025-05-17,6725.68
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,871,Investor T71,"907 Financial Way, Tower 3",13529,2025-02-28,16950.61
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,818,Investor S18,"28 Financial Way, Tower 5",13530,2025-06-16,28553.28
19,Global Investments Group 19,2021-03-28,338,BioGen Corp 38,Risk profile: Medium,874,Investor W74,"173 Financial Way, Tower 1",13531,2025-08-15,15575.38
35,Wall Street Assets Group 35,1994-05-22,368,TechLogix Corp 68,Risk profile: Low,895,Investor R95,"963 Financial Way, Tower 3",13532,2025-04-19,13271.61
44,Wall Street Assets Group 44,2003-05-31,348,RetailFlow Corp 48,Risk profile: High,860,Investor I60,"833 Financial Way, Tower 4",13533,2025-06-12,42179.6
3,Prime Brokers Group 3,1997-07-28,330,SoftSystems Corp 30,Risk profile: High,892,Investor O92,"90 Financial Way, Tower 2",13534,2025-07-12,36845.73
92,Prime Brokers Group 92,1992-04-24,311,BioGen Corp 11,Risk profile: Low,818,Investor S18,"28 Financial Way, Tower 5",13535,2025-08-09,5506.04
85,Wall Street Assets Group 85,2007-02-16,317,TechLogix Corp 17,Risk profile: High,810,Investor K10,"616 Financial Way, Tower 3",13536,2025-01-24,40455.9
41,Wall Street Assets Group 41,1999-01-03,374,GreenEnergy Corp 74,Risk profile: High,833,Investor H33,"949 Financial Way, Tower 4",13537,2025-11-05,19507.07
2,Prime Brokers Group 2,2013-04-06,322,SoftSystems Corp 22,Risk profile: Low,894,Investor Q94,"791 Financial Way, Tower 3",13538,2025-11-27,5518.66
33,Wall Street Assets Group 33,2022-06-10,319,TechLogix Corp 19,Risk profile: High,847,Investor V47,"312 Financial Way, Tower 1",13539,2025-12-29,42357.77
85,Wall Street Assets Group 85,2007-02-16,317,TechLogix Corp 17,Risk profile: High,861,Investor J61,"701 Financial Way, Tower 3",13540,2025-08-01,5097.72
93,Nordic Capital Group 93,2007-11-07,385,SoftSystems Corp 85,Risk profile: High,806,Investor G6,"798 Financial Way, Tower 1",13541,2025-08-31,38703.47
90,Global Investments Group 90,2015-10-15,364,RetailFlow Corp 64,Risk profile: Medium,898,Investor U98,"971 Financial Way, Tower 3",13542,2025-09-07,15836.88
3,Prime Brokers Group 3,1997-07-28,345,TechLogix Corp 45,Risk profile: Low,807,Investor H7,"563 Financial Way, Tower 5",13543,2025-11-03,9016.99
2,Prime Brokers Group 2,2013-04-06,356,HeavyIndustries Corp 56,Risk profile: Medium,808,Investor I8,"512 Financial Way, Tower 3",13544,2025-09-22,38917.82
85,Wall Street Assets Group 85,2007-02-16,317,TechLogix Corp 17,Risk profile: High,840,Investor O40,"838 Financial Way, Tower 1",13545,2025-06-19,24335.52
44,Wall Street Assets Group 44,2003-05-31,348,RetailFlow Corp 48,Risk profile: High,824,Investor Y24,"94 Financial Way, Tower 5",13546,2025-06-25,5384.65
35,Wall Street Assets Group 35,1994-05-22,368,TechLogix Corp 68,Risk profile: Low,806,Investor G6,"798 Financial Way, Tower 1",13547,2025-01-21,4319.94
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,898,Investor U98,"971 Financial Way, Tower 3",13548,2025-05-03,47960.51
65,Prime Brokers Group 65,2001-12-16,346,RetailFlow Corp 46,Risk profile: Low,866,Investor O66,"796 Financial Way, Tower 1",13549,2025-01-01,30649.76
56,Nordic Capital Group 56,1992-07-12,335,BioGen Corp 35,Risk profile: High,868,Investor Q68,"871 Financial Way, Tower 1",13550,2025-09-15,37870.62
87,Wall Street Assets Group 87,2021-11-29,343,BioGen Corp 43,Risk profile: Medium,811,Investor L11,"165 Financial Way, Tower 1",13551,2025-07-12,11079.02
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,863,Investor L63,"487 Financial Way, Tower 4",13552,2025-11-22,7229.69
50,Apex Securities Group 50,2014-10-01,372,HeavyIndustries Corp 72,Risk profile: Medium,861,Investor J61,"701 Financial Way, Tower 3",13553,2025-03-09,40491.55
44,Wall Street Assets Group 44,2003-05-31,341,HeavyIndustries Corp 41,Risk profile: Medium,899,Investor V99,"227 Financial Way, Tower 3",13554,2025-03-29,38973.89
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,853,Investor B53,"962 Financial Way, Tower 2",13555,2025-10-19,6627.62
99,Prime Brokers Group 99,1998-11-02,395,HeavyIndustries Corp 95,Risk profile: Low,854,Investor C54,"594 Financial Way, Tower 5",13556,2025-05-02,30453.03
17,Wall Street Assets Group 17,1990-07-18,383,SoftSystems Corp 83,Risk profile: Medium,843,Investor R43,"231 Financial Way, Tower 2",13557,2025-03-31,40433.38
48,Prime Brokers Group 48,2020-02-03,331,RetailFlow Corp 31,Risk profile: Medium,860,Investor I60,"833 Financial Way, Tower 4",13558,2025-06-18,13867.89
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,828,Investor C28,"610 Financial Way, Tower 3",13559,2025-02-04,49771.71
34,Prime Brokers Group 34,2010-08-31,313,RetailFlow Corp 13,Risk profile: Low,879,Investor B79,"945 Financial Way, Tower 2",13560,2025-10-12,38844.11
35,Wall Street Assets Group 35,1994-05-22,368,TechLogix Corp 68,Risk profile: Low,815,Investor P15,"601 Financial Way, Tower 4",13561,2025-12-14,9436.78
28,Global Investments Group 28,2001-07-07,399,HeavyIndustries Corp 99,Risk profile: Medium,882,Investor E82,"270 Financial Way, Tower 3",13562,2025-10-02,26758.89
70,Apex Securities Group 70,2017-03-01,357,BioGen Corp 57,Risk profile: High,847,Investor V47,"312 Financial Way, Tower 1",13563,2025-04-02,43405.05
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,824,Investor Y24,"94 Financial Way, Tower 5",13564,2025-03-17,19040.15
90,Global Investments Group 90,2015-10-15,364,RetailFlow Corp 64,Risk profile: Medium,881,Investor D81,"498 Financial Way, Tower 2",13565,2025-07-25,6711.21
92,Prime Brokers Group 92,1992-04-24,311,BioGen Corp 11,Risk profile: Low,854,Investor C54,"594 Financial Way, Tower 5",13566,2025-02-23,12806.63
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,875,Investor X75,"790 Financial Way, Tower 5",13567,2025-06-05,23899.8
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,826,Investor A26,"756 Financial Way, Tower 4",13568,2025-04-23,2762.25
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,852,Investor A52,"525 Financial Way, Tower 1",13569,2025-04-21,38283.5
41,Wall Street Assets Group 41,1999-01-03,307,GreenEnergy Corp 7,Risk profile: Low,803,Investor D3,"148 Financial Way, Tower 4",13570,2025-11-10,13931.55
71,Global Investments Group 71,1996-10-09,391,BioGen Corp 91,Risk profile: Low,867,Investor P67,"737 Financial Way, Tower 3",13571,2025-10-04,17951.88
70,Apex Securities Group 70,2017-03-01,358,RetailFlow Corp 58,Risk profile: Low,840,Investor O40,"838 Financial Way, Tower 1",13572,2025-06-08,30780.3
18,Nordic Capital Group 18,2019-04-07,359,HeavyIndustries Corp 59,Risk profile: Low,843,Investor R43,"231 Financial Way, Tower 2",13573,2025-10-23,7253.91
68,Nordic Capital Group 68,1991-08-04,321,RetailFlow Corp 21,Risk profile: High,868,Investor Q68,"871 Financial Way, Tower 1",13574,2025-11-13,41050.86
62,Apex Securities Group 62,2002-09-27,382,RetailFlow Corp 82,Risk profile: High,881,Investor D81,"498 Financial Way, Tower 2",13575,2025-06-17,32187.96
2,Prime Brokers Group 2,2013-04-06,379,SoftSystems Corp 79,Risk profile: Medium,900,Investor W100,"386 Financial Way, Tower 1",13576,2025-12-08,49174.92
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,859,Investor H59,"337 Financial Way, Tower 2",13577,2025-05-13,18024.94
82,Wall Street Assets Group 82,2001-06-13,323,SoftSystems Corp 23,Risk profile: Medium,840,Investor O40,"838 Financial Way, Tower 1",13578,2025-02-10,29232.26
17,Wall Street Assets Group 17,1990-07-18,383,SoftSystems Corp 83,Risk profile: Medium,804,Investor E4,"755 Financial Way, Tower 4",13579,2025-07-06,33371.45
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,889,Investor L89,"58 Financial Way, Tower 3",13580,2025-07-31,26365.63
18,Nordic Capital Group 18,2019-04-07,359,HeavyIndustries Corp 59,Risk profile: Low,807,Investor H7,"563 Financial Way, Tower 5",13581,2025-11-15,43531.53
33,Wall Street Assets Group 33,2022-06-10,386,TechLogix Corp 86,Risk profile: High,889,Investor L89,"58 Financial Way, Tower 3",13582,2025-06-19,4112.51
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,850,Investor Y50,"791 Financial Way, Tower 5",13583,2025-05-12,9080.04
68,Nordic Capital Group 68,1991-08-04,321,RetailFlow Corp 21,Risk profile: High,849,Investor X49,"507 Financial Way, Tower 2",13584,2025-10-15,49284.64
64,Prime Brokers Group 64,2012-01-07,344,SoftSystems Corp 44,Risk profile: Low,809,Investor J9,"879 Financial Way, Tower 2",13585,2025-09-24,19460.78
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,836,Investor K36,"263 Financial Way, Tower 3",13586,2025-02-13,9014.99
42,Apex Securities Group 42,2022-05-01,394,SoftSystems Corp 94,Risk profile: High,866,Investor O66,"796 Financial Way, Tower 1",13587,2025-03-08,39444.1
83,Prime Brokers Group 83,1994-07-24,361,RetailFlow Corp 61,Risk profile: Low,829,Investor D29,"64 Financial Way, Tower 2",13588,2025-12-05,8877.12
54,Wall Street Assets Group 54,2007-09-13,301,GreenEnergy Corp 1,Risk profile: High,833,Investor H33,"949 Financial Way, Tower 4",13589,2025-04-02,25843.93
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,879,Investor B79,"945 Financial Way, Tower 2",13590,2025-06-04,20662.76
2,Prime Brokers Group 2,2013-04-06,379,SoftSystems Corp 79,Risk profile: Medium,854,Investor C54,"594 Financial Way, Tower 5",13591,2025-05-23,24250.38
82,Wall Street Assets Group 82,2001-06-13,398,GreenEnergy Corp 98,Risk profile: Low,856,Investor E56,"818 Financial Way, Tower 4",13592,2025-07-07,24007.41
28,Global Investments Group 28,2001-07-07,309,TechLogix Corp 9,Risk profile: Low,891,Investor N91,"383 Financial Way, Tower 4",13593,2025-12-03,2287.49
87,Wall Street Assets Group 87,2021-11-29,327,BioGen Corp 27,Risk profile: High,819,Investor T19,"238 Financial Way, Tower 3",13594,2025-11-21,7843.33
2,Prime Brokers Group 2,2013-04-06,379,SoftSystems Corp 79,Risk profile: Medium,834,Investor I34,"270 Financial Way, Tower 5",13595,2025-04-11,37965.63
22,Nordic Capital Group 22,1991-10-29,334,HeavyIndustries Corp 34,Risk profile: Medium,890,Investor M90,"281 Financial Way, Tower 3",13596,2025-12-08,5762.98
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,839,Investor N39,"511 Financial Way, Tower 1",13597,2025-07-03,8955.31
99,Prime Brokers Group 99,1998-11-02,395,HeavyIndustries Corp 95,Risk profile: Low,867,Investor P67,"737 Financial Way, Tower 3",13598,2025-08-04,44326.74
33,Wall Street Assets Group 33,2022-06-10,319,TechLogix Corp 19,Risk profile: High,844,Investor S44,"760 Financial Way, Tower 4",13599,2025-03-23,2648.62
12,Prime Brokers Group 12,1998-04-07,365,TechLogix Corp 65,Risk profile: High,801,Investor B1,"567 Financial Way, Tower 4",13600,2025-06-02,31504.95
44,Wall Street Assets Group 44,2003-05-31,348,RetailFlow Corp 48,Risk profile: High,879,Investor B79,"945 Financial Way, Tower 2",13601,2025-10-29,19806.63
60,Global Investments Group 60,2003-02-01,363,RetailFlow Corp 63,Risk profile: Medium,827,Investor B27,"316 Financial Way, Tower 3",13602,2025-02-08,34860.64
33,Wall Street Assets Group 33,2022-06-10,386,TechLogix Corp 86,Risk profile: High,802,Investor C2,"242 Financial Way, Tower 2",13603,2025-12-27,10389.98
26,Prime Brokers Group 26,2013-08-06,303,GreenEnergy Corp 3,Risk profile: Low,856,Investor E56,"818 Financial Way, Tower 4",13604,2025-01-03,48170.55
59,Nordic Capital Group 59,2003-06-19,360,BioGen Corp 60,Risk profile: Low,835,Investor J35,"539 Financial Way, Tower 5",13605,2025-06-11,38773.35
75,Global Investments Group 75,2021-05-06,354,TechLogix Corp 54,Risk profile: High,852,Investor A52,"525 Financial Way, Tower 1",13606,2025-02-14,5598.27
30,Prime Brokers Group 30,2003-05-29,380,HeavyIndustries Corp 80,Risk profile: Medium,867,Investor P67,"737 Financial Way, Tower 3",13607,2025-09-26,2449.25
18,Nordic Capital Group 18,2019-04-07,316,TechLogix Corp 16,Risk profile: High,844,Investor S44,"760 Financial Way, Tower 4",13608,2025-10-27,20252.05
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,857,Investor F57,"793 Financial Way, Tower 3",13609,2025-08-18,4323.16
56,Nordic Capital Group 56,1992-07-12,335,BioGen Corp 35,Risk profile: High,851,Investor Z51,"521 Financial Way, Tower 2",13610,2025-08-29,41910.97
41,Wall Street Assets Group 41,1999-01-03,329,HeavyIndustries Corp 29,Risk profile: High,852,Investor A52,"525 Financial Way, Tower 1",13611,2025-05-10,10708.39
41,Wall Street Assets Group 41,1999-01-03,381,SoftSystems Corp 81,Risk profile: Medium,839,Investor N39,"511 Financial Way, Tower 1",13612,2025-01-29,6894.41
17,Wall Street Assets Group 17,1990-07-18,383,SoftSystems Corp 83,Risk profile: Medium,867,Investor P67,"737 Financial Way, Tower 3",13613,2025-02-24,14221.31
77,Global Investments Group 77,1994-04-25,392,HeavyIndustries Corp 92,Risk profile: Low,874,Investor W74,"173 Financial Way, Tower 1",13614,2025-04-07,7129.83
35,Wall Street Assets Group 35,1994-05-22,368,TechLogix Corp 68,Risk profile: Low,842,Investor Q42,"226 Financial Way, Tower 3",13615,2025-08-25,36853.53
64,Prime Brokers Group 64,2012-01-07,340,BioGen Corp 40,Risk profile: High,835,Investor J35,"539 Financial Way, Tower 5",13616,2025-07-21,8836.25
87,Wall Street Assets Group 87,2021-11-29,371,GreenEnergy Corp 71,Risk profile: High,840,Investor O40,"838 Financial Way, Tower 1",13617,2025-08-23,24448.12
18,Nordic Capital Group 18,2019-04-07,359,HeavyIndustries Corp 59,Risk profile: Low,836,Investor K36,"263 Financial Way, Tower 3",13618,2025-12-13,33461.54
70,Apex Securities Group 70,2017-03-01,357,BioGen Corp 57,Risk profile: High,832,Investor G32,"517 Financial Way, Tower 3",13619,2025-10-04,43353.71
70,Apex Securities Group 70,2017-03-01,357,BioGen Corp 57,Risk profile: High,895,Investor R95,"963 Financial Way, Tower 3",13620,2025-07-12,20842.93
41,Wall Street Assets Group 41,1999-01-03,329,HeavyIndustries Corp 29,Risk profile: High,846,Investor U46,"615 Financial Way, Tower 1",13621,2025-01-31,44289.15
20,Apex Securities Group 20,2010-12-24,384,RetailFlow Corp 84,Risk profile: Low,860,Investor I60,"833 Financial Way, Tower 4",13622,2025-08-28,3296.27
65,Prime Brokers Group 65,2001-12-16,337,TechLogix Corp 37,Risk profile: High,814,Investor O14,"372 Financial Way, Tower 2",13623,2025-07-31,38595.9
20,Apex Securities Group 20,2010-12-24,302,RetailFlow Corp 2,Risk profile: High,831,Investor F31,"372 Financial Way, Tower 2",13624,2025-12-27,35505.77
56,Nordic Capital Group 56,1992-07-12,335,BioGen Corp 35,Risk profile: High,869,Investor R69,"718 Financial Way, Tower 2",13625,2025-10-25,5504.41
24,Nordic Capital Group 24,1999-03-14,369,RetailFlow Corp 69,Risk profile: High,882,Investor E82,"270 Financial Way, Tower 3",13626,2025-06-26,14324.48
70,Apex Securities Group 70,2017-03-01,357,BioGen Corp 57,Risk profile: High,813,Investor N13,"649 Financial Way, Tower 4",13627,2025-02-14,1048.89
56,Nordic Capital Group 56,1992-07-12,325,TechLogix Corp 25,Risk profile: Medium,866,Investor O66,"796 Financial Way, Tower 1",13628,2025-06-26,17947.01
35,Wall Street Assets Group 35,1994-05-22,368,TechLogix Corp 68,Risk profile: Low,855,Investor D55,"647 Financial Way, Tower 4",13629,2025-10-23,14118.85
85,Wall Street Assets Group 85,2007-02-16,375,HeavyIndustries Corp 75,Risk profile: Low,881,Investor D81,"498 Financial Way, Tower 2",13630,2025-11-17,12804.13
77,Global Investments Group 77,1994-04-25,392,HeavyIndustries Corp 92,Risk profile: Low,854,Investor C54,"594 Financial Way, Tower 5",13631,2025-08-02,7815.49
28,Global Investments Group 28,2001-07-07,309,TechLogix Corp 9,Risk profile: Low,899,Investor V99,"227 Financial Way, Tower 3",13632,2025-10-04,17457.06
40,Global Investments Group 40,2006-11-23,320,SoftSystems Corp 20,Risk profile: Medium,862,Investor K62,"7 Financial Way, Tower 1",13633,2025-12-28,14616.56
40,Global Investments Group 40,2006-11-23,378,RetailFlow Corp 78,Risk profile: Low,825,Investor Z25,"280 Financial Way, Tower 5",13634,2025-07-17,12817.3
64,Prime Brokers Group 64,2012-01-07,340,BioGen Corp 40,Risk profile: High,889,Investor L89,"58 Financial Way, Tower 3",13635,2025-08-24,17887.69
65,Prime Brokers Group 65,2001-12-16,346,RetailFlow Corp 46,Risk profile: Low,851,Investor Z51,"521 Financial Way, Tower 2",13636,2025-12-21,24194.93
41,Wall Street Assets Group 41,1999-01-03,381,SoftSystems Corp 81,Risk profile: Medium,817,Investor R17,"509 Financial Way, Tower 3",13637,2025-07-03,49539.74
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,805,Investor F5,"908 Financial Way, Tower 3",13638,2025-12-28,2667.81
40,Global Investments Group 40,2006-11-23,320,SoftSystems Corp 20,Risk profile: Medium,867,Investor P67,"737 Financial Way, Tower 3",13639,2025-09-16,31269.93
33,Wall Street Assets Group 33,2022-06-10,386,TechLogix Corp 86,Risk profile: High,813,Investor N13,"649 Financial Way, Tower 4",13640,2025-03-08,16329.19
19,Global Investments Group 19,2021-03-28,355,BioGen Corp 55,Risk profile: Medium,817,Investor R17,"509 Financial Way, Tower 3",13641,2025-04-21,17485.85
24,Nordic Capital Group 24,1999-03-14,305,TechLogix Corp 5,Risk profile: Low,811,Investor L11,"165 Financial Way, Tower 1",13642,2025-03-13,35395.34
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,897,Investor T97,"647 Financial Way, Tower 5",13643,2025-10-02,45201.04
93,Nordic Capital Group 93,2007-11-07,390,TechLogix Corp 90,Risk profile: High,876,Investor Y76,"392 Financial Way, Tower 1",13644,2025-07-22,6777.58
62,Apex Securities Group 62,2002-09-27,382,RetailFlow Corp 82,Risk profile: High,866,Investor O66,"796 Financial Way, Tower 1",13645,2025-07-09,32015.6
11,Prime Brokers Group 11,2011-08-27,326,HeavyIndustries Corp 26,Risk profile: High,873,Investor V73,"59 Financial Way, Tower 3",13646,2025-12-19,5487.83
35,Wall Street Assets Group 35,1994-05-22,368,TechLogix Corp 68,Risk profile: Low,805,Investor F5,"908 Financial Way, Tower 3",13647,2025-12-12,8888.73
70,Apex Securities Group 70,2017-03-01,366,BioGen Corp 66,Risk profile: High,836,Investor K36,"263 Financial Way, Tower 3",13648,2025-08-03,16954.25
15,Global Investments Group 15,2021-06-23,389,SoftSystems Corp 89,Risk profile: High,861,Investor J61,"701 Financial Way, Tower 3",13649,2025-11-07,12147.52
99,Prime Brokers Group 99,1998-11-02,395,HeavyIndustries Corp 95,Risk profile: Low,826,Investor A26,"756 Financial Way, Tower 4",13650,2025-09-01,19508.1
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,837,Investor L37,"696 Financial Way, Tower 5",13651,2025-08-23,19656.08
89,Global Investments Group 89,1992-06-08,400,GreenEnergy Corp 100,Risk profile: Medium,817,Investor R17,"509 Financial Way, Tower 3",13652,2025-09-11,33237.88
56,Nordic Capital Group 56,1992-07-12,335,BioGen Corp 35,Risk profile: High,857,Investor F57,"793 Financial Way, Tower 3",13653,2025-04-06,48124.98
54,Wall Street Assets Group 54,2007-09-13,301,GreenEnergy Corp 1,Risk profile: High,878,Investor A78,"371 Financial Way, Tower 3",13654,2025-11-19,47814.31
64,Prime Brokers Group 64,2012-01-07,333,SoftSystems Corp 33,Risk profile: High,859,Investor H59,"337 Financial Way, Tower 2",13655,2025-04-09,25956.9
88,Wall Street Assets Group 88,2015-02-21,339,HeavyIndustries Corp 39,Risk profile: High,823,Investor X23,"876 Financial Way, Tower 4",13656,2025-10-19,39679.63
46,Wall Street Assets Group 46,2011-06-11,324,BioGen Corp 24,Risk profile: Low,898,Investor U98,"971 Financial Way, Tower 3",13657,2025-10-10,47541.94
49,Prime Brokers Group 49,2003-10-05,387,BioGen Corp 87,Risk profile: Medium,825,Investor Z25,"280 Financial Way, Tower 5",13658,2025-01-27,15215.41
88,Wall Street Assets Group 88,2015-02-21,377,SoftSystems Corp 77,Risk profile: Low,887,Investor J87,"772 Financial Way, Tower 3",13659,2025-10-27,39134.31
82,Wall Street Assets Group 82,2001-06-13,398,GreenEnergy Corp 98,Risk profile: Low,888,Investor K88,"497 Financial Way, Tower 1",13660,2025-07-02,33157.61
